,time,asv_1,asv_2
161,48.999815940856934,"(63.329862760106366, 10.079855694790796)","(63.330885203291786, 10.079803842110335)"
162,49.60305595397949,"(63.32986705728983, 10.079857127185283)","(63.33088090610833, 10.079801263800258)"
163,49.99932289123535,"(63.32987135447329, 10.07985855957977)","(63.33087632244596, 10.079798685490179)"
164,50.60312604904175,"(63.32987593813566, 10.079860278453156)","(63.33087173878359, 10.079796107180101)"
165,50.99926996231079,"(63.329880521798025, 10.07986199732654)","(63.330867441600134, 10.079793528870024)"
166,51.60303592681885,"(63.32988481898148, 10.079864289157722)","(63.33086314441667, 10.079790950559945)"
167,51.99941802024841,"(63.32988911616495, 10.079866580988902)","(63.3308588472332, 10.079788372249867)"
168,52.60422992706299,"(63.329893413348415, 10.079868872820082)","(63.33085455004974, 10.07978579393979)"
169,52.99919295310974,"(63.329897710531874, 10.079871164651264)","(63.330850252866284, 10.07978321562971)"
170,53.60315799713135,"(63.329902294194234, 10.079873456482444)","(63.33084595568282, 10.079780637319633)"
171,53.999263048172,"(63.329906877856594, 10.079875748313624)","(63.33084137202046, 10.079778059009556)"
172,54.60313892364502,"(63.32991117504007, 10.079878326623703)","(63.3308367883581, 10.079775480699476)"
173,54.99939584732056,"(63.32991547222353, 10.07988090493378)","(63.33083249117463, 10.079772902389397)"
174,55.603052854537964,"(63.329919769407, 10.079883483243858)","(63.330828193991174, 10.07977032407932)"
175,55.999239921569824,"(63.32992406659046, 10.079886061553937)","(63.3308238968077, 10.079767745769242)"
176,56.6040518283844,"(63.32992865025281, 10.079888639864015)","(63.330819599624235, 10.079765167459165)"
177,56.9998300075531,"(63.32993323391517, 10.079891218174092)","(63.330815015961875, 10.079762875627985)"
178,57.60446286201477,"(63.32993781757753, 10.079894082963069)","(63.330810432299515, 10.079760583796803)"
179,58.00257396697998,"(63.32994240123989, 10.079896947752044)","(63.33080613511605, 10.079758005486724)"
180,58.60324501991272,"(63.32994641194446, 10.079899526062121)","(63.33080183793259, 10.079755427176647)"
181,59.00022602081299,"(63.32995042264903, 10.0799021043722)","(63.33079754074913, 10.079752848866569)"
182,59.603055000305176,"(63.329955006311394, 10.07990468268228)","(63.330793243565665, 10.07975027055649)"
183,59.99991989135742,"(63.329959589973754, 10.079907260992357)","(63.3307889463822, 10.079747978725308)"
184,60.60303092002869,"(63.32996388715722, 10.079909839302434)","(63.33078464919874, 10.079745686894128)"
185,61.00017690658569,"(63.32996818434068, 10.079912417612514)","(63.33078006553637, 10.07974310858405)"
186,61.603188037872314,"(63.32997248152414, 10.079914995922591)","(63.330775481874014, 10.079740530273973)"
187,61.99990701675415,"(63.329976778707604, 10.079917574232669)","(63.33077118469055, 10.079738238442793)"
188,62.604174852371216,"(63.32998136236996, 10.079920152542748)","(63.33076688750709, 10.079735946611612)"
189,63.0002338886261,"(63.32998594603232, 10.079922730852825)","(63.33076259032362, 10.079733368301532)"
190,63.603188037872314,"(63.32999024321579, 10.079925309162903)","(63.33075829314016, 10.079730789991455)"
191,63.999757051467896,"(63.32999454039925, 10.079927887472982)","(63.330753709477804, 10.079728498160275)"
192,64.60434293746948,"(63.32999883758271, 10.07993046578306)","(63.330749125815444, 10.079726206329095)"
193,64.99942994117737,"(63.33000313476617, 10.079933044093137)","(63.33074482863198, 10.079723914497915)"
194,65.60373997688293,"(63.33000743194964, 10.079935622403216)","(63.33074053144852, 10.079721622666733)"
195,65.99938082695007,"(63.33001172913311, 10.079938200713293)","(63.33073623426506, 10.079719044356656)"
196,66.60857701301575,"(63.33001631279547, 10.07994077902337)","(63.330731937081595, 10.079716466046579)"
197,66.99909782409668,"(63.33002089645783, 10.07994335733345)","(63.33072735341923, 10.079714174215397)"
198,67.60324096679688,"(63.33002519364129, 10.079945935643527)","(63.33072276975686, 10.079711882384217)"
