,time,asv_1,asv_2,asv_3
204,48.28247904777527,"(63.329842133625746, 10.079944885220904)","(63.331126705002426, 10.079717039004374)","(63.330625939889494, 10.081250274064143)"
205,48.866244077682495,"(63.32984499841472, 10.079946413108356)","(63.33112384021345, 10.07971551111692)","(63.330627085805084, 10.081243971528396)"
206,49.00005292892456,"(63.329847863203696, 10.07994794099581)","(63.331120975424476, 10.079713983229466)","(63.330628231720674, 10.08123785997858)"
207,49.28231501579285,"(63.32985072799267, 10.079949659869195)","(63.3311181106355, 10.079712455342012)","(63.33062937763626, 10.081231748428767)"
208,49.86688494682312,"(63.329853592781646, 10.079951378742582)","(63.331115245846526, 10.079710736468627)","(63.33063052355185, 10.081225636878951)"
209,49.99995398521423,"(63.32985645757062, 10.079953097615967)","(63.33111238105755, 10.079709017595242)","(63.33063166946744, 10.081219525329137)"
210,50.28303813934326,"(63.32985951334553, 10.079954816489352)","(63.331109516268576, 10.079707298721857)","(63.330632815383034, 10.081213413779322)"
211,50.86546802520752,"(63.32986256912044, 10.079956535362738)","(63.33110646049367, 10.079705770834403)","(63.33063396129862, 10.081207302229508)"
212,50.999974966049194,"(63.329865624895355, 10.079958254236123)","(63.33110340471877, 10.079704242946947)","(63.33063529820014, 10.081201381665625)"
213,51.282623052597046,"(63.32986848968433, 10.079959973109508)","(63.33110034894386, 10.079702715059494)","(63.33063663510167, 10.081195461101741)"
214,51.86711311340332,"(63.329871354473305, 10.079961691982893)","(63.33109748415488, 10.07970118717204)","(63.33063797200319, 10.081189540537858)"
215,52.00055813789368,"(63.32987421926228, 10.079963410856278)","(63.331094619365906, 10.079699659284588)","(63.33063930890471, 10.081183428988044)"
216,52.28245496749878,"(63.329877084051255, 10.079965129729663)","(63.331091754576924, 10.079698131397134)","(63.330640645806234, 10.081177317438229)"
217,52.86716103553772,"(63.32987994884023, 10.07996684860305)","(63.33108888978795, 10.07969660350968)","(63.33064198270775, 10.081171205888415)"
218,53.00003504753113,"(63.329882813629204, 10.079968567476435)","(63.331086024998974, 10.079695075622226)","(63.33064331960928, 10.081165285324532)"
219,53.28268909454346,"(63.32988567841818, 10.07997028634982)","(63.33108316021, 10.079693547734772)","(63.3306446565108, 10.081159364760648)"
220,53.8653929233551,"(63.329888543207154, 10.079972005223206)","(63.331080104435095, 10.079692019847318)","(63.330645993412325, 10.081153444196765)"
221,54.00008797645569,"(63.32989140799613, 10.079973724096591)","(63.331077048660184, 10.079690491959866)","(63.330647330313845, 10.081147523632882)"
222,54.28324007987976,"(63.329894272785104, 10.079975442969976)","(63.33107399288528, 10.079688964072412)","(63.33064866721536, 10.081141603068998)"
223,54.86608695983887,"(63.32989713757408, 10.079977161843363)","(63.331071128096305, 10.079687436184958)","(63.330650004116876, 10.081135682505115)"
224,55.00011110305786,"(63.329900002363054, 10.079978880716748)","(63.33106826330733, 10.079685908297504)","(63.330651341018395, 10.081129761941233)"
225,55.28249192237854,"(63.329903058137965, 10.079980599590133)","(63.331065398518355, 10.07968438041005)","(63.33065267791992, 10.081123841377352)"
226,55.86604309082031,"(63.32990611391287, 10.079982318463518)","(63.33106253372938, 10.079682661536665)","(63.33065401482144, 10.081117920813469)"
227,56.000000953674316,"(63.32990916968778, 10.079984037336903)","(63.331059668940405, 10.079680942663279)","(63.3306555427089, 10.081112000249586)"
228,56.28251004219055,"(63.329912034476756, 10.079985565224357)","(63.33105680415143, 10.079679223789894)","(63.33065707059636, 10.081106079685702)"
229,56.8653929233551,"(63.32991489926574, 10.07998709311181)","(63.33105374837652, 10.079677886888373)","(63.330658598483815, 10.081100159121819)"
230,57.0000901222229,"(63.32991776405471, 10.079988620999265)","(63.33105069260161, 10.07967654998685)","(63.330659935385334, 10.081094238557936)"
231,57.2824490070343,"(63.32992062884369, 10.07999033987265)","(63.331047636826696, 10.079675213085329)","(63.33066127228685, 10.081088317994052)"
232,57.86608600616455,"(63.32992349363266, 10.079992058746035)","(63.33104477203772, 10.079673685197875)","(63.330662609188366, 10.081082397430169)"
233,58.00001502037048,"(63.32992635842164, 10.07999377761942)","(63.331041907248746, 10.079672157310421)","(63.33066394608989, 10.081076476866286)"
234,58.28244209289551,"(63.32992922321061, 10.079995305506873)","(63.33103904245977, 10.079670629422967)","(63.33066528299141, 10.081070556302404)"
235,58.865386962890625,"(63.32993208799959, 10.079996833394329)","(63.331036177670796, 10.079669101535513)","(63.33066661989294, 10.081064635738521)"
236,59.000086069107056,"(63.32993495278856, 10.079998361281783)","(63.33103331288182, 10.07966757364806)","(63.33066795679446, 10.081058715174638)"
237,59.28259205818176,"(63.32993800856347, 10.080000080155168)","(63.33103044809285, 10.079666045760606)","(63.33066929369598, 10.081052794610754)"
238,59.86548113822937,"(63.32994106433837, 10.080001799028555)","(63.33102739231794, 10.079664517873152)","(63.3306706305975, 10.081046874046871)"
239,60.00034499168396,"(63.329944120113275, 10.08000351790194)","(63.33102433654303, 10.079662989985698)","(63.33067215848496, 10.081040762497057)"
240,60.28254795074463,"(63.32994698490225, 10.080005045789393)","(63.33102128076813, 10.079661462098244)","(63.33067368637241, 10.081034650947242)"
241,60.865726947784424,"(63.32994984969123, 10.080006573676846)","(63.33101841597915, 10.07965993421079)","(63.33067521425986, 10.081028539397428)"
242,61.00057506561279,"(63.32995271448021, 10.0800081015643)","(63.33101555119018, 10.079658406323338)","(63.33067655116138, 10.081022618833545)"
243,61.28253793716431,"(63.32995557926918, 10.080009820437684)","(63.3310126864012, 10.079656878435884)","(63.33067788806291, 10.08101669826966)"
244,61.865402936935425,"(63.32995844405816, 10.080011539311071)","(63.33100982161223, 10.07965535054843)","(63.33067922496443, 10.081010777705778)"
245,62.00053000450134,"(63.32996130884713, 10.080013258184456)","(63.33100695682325, 10.079653822660976)","(63.33068056186595, 10.081004857141895)"
246,62.282443046569824,"(63.329964173636114, 10.08001478607191)","(63.33100409203428, 10.079652294773522)","(63.33068189876747, 10.08099893657801)"
247,62.865391969680786,"(63.32996703842509, 10.080016313959362)","(63.331001036259366, 10.079650957872001)","(63.33068323566899, 10.080993016014128)"
248,63.001307010650635,"(63.32996990321407, 10.080017841846816)","(63.33099798048446, 10.079649620970478)","(63.33068457257052, 10.080987095450245)"
249,63.282443046569824,"(63.329972958988975, 10.08001936973427)","(63.33099492470955, 10.079648284068957)","(63.33068590947204, 10.080981174886363)"
250,63.86674213409424,"(63.32997601476388, 10.080020897621724)","(63.330992059920575, 10.079646756181504)","(63.330687246373564, 10.08097525432248)"
251,64.00033903121948,"(63.32997907053878, 10.080022425509178)","(63.3309891951316, 10.079645228294051)","(63.330688583275084, 10.080969333758597)"
252,64.28255605697632,"(63.32998193532776, 10.080023953396632)","(63.330986330342625, 10.079643700406598)","(63.33068992017661, 10.080963413194713)"
253,64.86572194099426,"(63.32998480011673, 10.080025481284084)","(63.33098346555365, 10.079642363505075)","(63.33069125707813, 10.08095749263083)"
254,65.00069499015808,"(63.32998766490571, 10.080027009171538)","(63.33098060076467, 10.079641026603552)","(63.33069259397965, 10.080951572066947)"
255,65.2824490070343,"(63.32999052969468, 10.080028537058991)","(63.330977735975694, 10.079639689702029)","(63.330693930881175, 10.080945651503065)"
256,65.86538004875183,"(63.32999339448366, 10.080030064946445)","(63.33097468020079, 10.079638161814575)","(63.330695267782694, 10.080939730939182)"
257,65.99999213218689,"(63.32999625927263, 10.0800315928339)","(63.330971624425885, 10.079636633927123)","(63.33069660468422, 10.080933619389366)"
258,66.28249406814575,"(63.32999912406161, 10.08003273874949)","(63.33096856865098, 10.07963510603967)","(63.33069794158574, 10.080927507839553)"
259,66.86540913581848,"(63.33000198885059, 10.080033884665081)","(63.330965703862006, 10.079633769138146)","(63.330699278487266, 10.080921396289737)"
