,time,asv_1,asv_2,asv_3
464,139.3252990245819,"(63.33057494664572, 10.080513259353673)","(63.33021436520666, 10.080306803561495)","(63.33086085258549, 10.0801020666427)"
465,139.83131909370422,"(63.330577811434694, 10.080511922452152)","(63.33021512915038, 10.080313488069104)","(63.33086314441667, 10.08009862889593)"
466,140.00020098686218,"(63.33058067622367, 10.080510585550629)","(63.330215893094106, 10.080319981590781)","(63.33086543624785, 10.080095191149159)"
467,140.32523703575134,"(63.33058354101264, 10.080509248649106)","(63.33021665703784, 10.08032647511246)","(63.33086772807903, 10.080091753402389)"
468,140.83124613761902,"(63.33058640580162, 10.080507911747585)","(63.33021742098156, 10.080332968634139)","(63.330870210896144, 10.080088124669686)"
469,140.9996190071106,"(63.33058927059059, 10.080506574846062)","(63.330218184925286, 10.080339653141749)","(63.33087269371325, 10.080084495936983)"
470,141.32556009292603,"(63.330592326365505, 10.080505046958608)","(63.33021894886902, 10.080346337649358)","(63.33087517653037, 10.08008086720428)"
471,141.83126997947693,"(63.33059538214041, 10.080503519071156)","(63.33021971281274, 10.080353022156968)","(63.33087746836155, 10.080076856499714)"
472,142.00038695335388,"(63.33059843791532, 10.080501991183702)","(63.330220667742395, 10.080359515678646)","(63.33087976019273, 10.080072845795149)"
473,142.32575011253357,"(63.330601302704295, 10.08050065428218)","(63.330221622672056, 10.080366009200326)","(63.33088205202391, 10.080068835090582)"
474,142.83132600784302,"(63.33060416749328, 10.080499317380658)","(63.33022257760171, 10.080372502722003)","(63.33088434385509, 10.080064442414153)"
475,142.99956893920898,"(63.33060703228225, 10.080497980479135)","(63.33022353253137, 10.080378996243681)","(63.33088663568628, 10.080060049737725)"
476,143.3252100944519,"(63.33060989707123, 10.080496643577614)","(63.33022448746103, 10.080385489765359)","(63.33088892751746, 10.080055657061296)"
477,143.83184003829956,"(63.3306127618602, 10.080495306676092)","(63.33022544239069, 10.080391983287036)","(63.330891219348636, 10.080051264384867)"
478,143.99957394599915,"(63.33061562664918, 10.08049396977457)","(63.330226206334416, 10.080398476808714)","(63.330893511179816, 10.080046871708436)"
479,144.3252410888672,"(63.33061868242408, 10.08049263287305)","(63.33022697027815, 10.080404970330394)","(63.330895803010996, 10.080042479032008)"
480,144.83160996437073,"(63.330621738198985, 10.080491295971527)","(63.33022773422187, 10.080411463852071)","(63.330898094842176, 10.080037895369646)"
481,144.99956893920898,"(63.33062479397389, 10.080489959070006)","(63.33022868915153, 10.080417957373749)","(63.330900386673356, 10.080033311707286)"
